timepoint,date,river,treatment,point,replicate,rainfall.mm,water+total.K.K2O.g,soil.C,soil.K.K2O,soil.N.NO3.NH4,soil.P.P2O5,water+total.N.NO3.NH4,water+total.P.P2O5,water+total.K.K2O.g
baseline,18/01/2018,PLPE,A,buffer.core,2,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,A,OP.edge,1,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,A,OP.edge,2,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,B,buffer.core,1,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,B,buffer.core,2,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,B,OP.edge,1,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,B,OP.edge,2,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,C,buffer.core,1,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,C,buffer.core,2,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,C,OP.edge,1,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,C,OP.edge,2,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,D,buffer.core,1,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,D,buffer.core,2,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,D,OP.edge,1,2.2,0,0,0,0,0,0,0,0
baseline,18/01/2018,PLPE,D,OP.edge,2,2.2,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,A,buffer.core,1,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,A,buffer.core,2,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,A,OP.edge,1,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,A,OP.edge,2,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,B,buffer.core,1,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,B,buffer.core,2,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,B,OP.edge,1,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,B,OP.edge,2,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,C,buffer.core,1,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,C,buffer.core,2,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,C,OP.edge,1,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,C,OP.edge,2,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,D,buffer.core,1,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,D,buffer.core,2,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,D,OP.edge,1,0.4,0,0,0,0,0,0,0,0
baseline,19/01/2018,PLPE,D,OP.edge,2,0.4,0,0,0,0,0,0,0,0
baseline,20/01/2018,PLPE,A,buffer.core,1,12.2,0,0,0,0,0,0,0,0
baseline,20/01/2018,PLPE,A,buffer.core,2,12.2,0,0,0,0,0,0,0,0
baseline,20/01/2018,PLPE,A,OP.edge,1,12.2,0,0,0,0,0,0,0,0
baseline,20/01/2018,PLPE,A,OP.edge,2,12.2,0,0,0,0,0,0,0,0
baseline,20/01/2018,PLPE,B,buffer.core,1,12.2,0,0,0,0,0,0,0,0
baseline,20/01/2018,PLPE,B,buffer.core,2,12.2,0.4,0,0,0,0,0.04,0.01,0.4
baseline,20/01/2018,PLPE,B,OP.edge,1,12.2,0,0,0,0,0,0,0,0
baseline,20/01/2018,PLPE,B,OP.edge,2,12.2,1.12,0,0,0,0,0.04,0.19,1.12
baseline,20/01/2018,PLPE,C,buffer.core,1,12.2,0.13,0,0,0,0,0.01,0.01,0.13
baseline,20/01/2018,PLPE,C,buffer.core,2,12.2,0,0,0,0,0,0,0,0
baseline,20/01/2018,PLPE,C,OP.edge,1,12.2,3.97,0,0,0,0,0.24,0.24,3.97
baseline,20/01/2018,PLPE,C,OP.edge,2,12.2,3.5,0,0,0,0,0.09,0.17,3.5
baseline,20/01/2018,PLPE,D,buffer.core,1,12.2,0,0,0,0,0,0,0,0
baseline,20/01/2018,PLPE,D,buffer.core,2,12.2,0,0,0,0,0,0,0,0
baseline,20/01/2018,PLPE,D,OP.edge,1,12.2,0,0,0,0,0,0,0,0
baseline,20/01/2018,PLPE,D,OP.edge,2,12.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,A,buffer.core,1,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,A,buffer.core,2,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,A,OP.edge,1,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,A,OP.edge,2,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,B,buffer.core,1,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,B,buffer.core,2,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,B,OP.edge,1,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,B,OP.edge,2,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,C,buffer.core,1,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,C,buffer.core,2,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,C,OP.edge,1,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,C,OP.edge,2,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,D,buffer.core,1,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,D,buffer.core,2,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,D,OP.edge,1,0.2,0,0,0,0,0,0,0,0
baseline,21/01/2018,PLPE,D,OP.edge,2,0.2,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,22/01/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,23/01/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,24/01/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,25/01/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,26/01/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,27/01/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,28/01/2018,PLPE,A,buffer.core,1,8.4,0,0,0,0,0,0,0,0
baseline,28/01/2018,PLPE,A,buffer.core,2,8.4,0,0,0,0,0,0,0,0
baseline,28/01/2018,PLPE,A,OP.edge,1,8.4,0,0,0,0,0,0,0,0
baseline,28/01/2018,PLPE,A,OP.edge,2,8.4,0,0,0,0,0,0,0,0
baseline,28/01/2018,PLPE,B,buffer.core,1,8.4,0.59,0,0,0,0,0.13,0.07,0.59
baseline,28/01/2018,PLPE,B,buffer.core,2,8.4,0.35,0,0,0,0,0.04,0.01,0.35
baseline,28/01/2018,PLPE,B,OP.edge,1,8.4,0,0,0,0,0,0,0,0
baseline,28/01/2018,PLPE,B,OP.edge,2,8.4,0.07,0,0,0,0,0,0,0.07
baseline,28/01/2018,PLPE,C,buffer.core,1,8.4,0.3,0,0,0,0,0.05,0.03,0.3
baseline,28/01/2018,PLPE,C,buffer.core,2,8.4,0,0,0,0,0,0,0,0
baseline,28/01/2018,PLPE,C,OP.edge,1,8.4,0.27,0,0,0,0,0.04,0.02,0.27
baseline,28/01/2018,PLPE,C,OP.edge,2,8.4,0.05,0,0,0,0,0,0,0.05
baseline,28/01/2018,PLPE,D,buffer.core,1,8.4,0,0,0,0,0,0,0,0
baseline,28/01/2018,PLPE,D,buffer.core,2,8.4,0,0,0,0,0,0,0,0
baseline,28/01/2018,PLPE,D,OP.edge,1,8.4,0.18,0,0,0,0,0.03,0.02,0.18
baseline,28/01/2018,PLPE,D,OP.edge,2,8.4,0.22,0,0,0,0,0.01,0.01,0.22
baseline,29/01/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,29/01/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,30/01/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,31/01/2018,PLPE,A,buffer.core,1,5.6,0.09,0,0,0,0,0.02,0.01,0.09
baseline,31/01/2018,PLPE,A,buffer.core,2,5.6,0.29,0,0,0,0,0.01,0.01,0.29
baseline,31/01/2018,PLPE,A,OP.edge,1,5.6,1.34,0,0,0,0,0.23,0.03,1.34
baseline,31/01/2018,PLPE,A,OP.edge,2,5.6,0.54,0,0,0,0,0.17,0.05,0.54
baseline,31/01/2018,PLPE,B,buffer.core,1,5.6,0.64,0,0,0,0,0.14,0.08,0.64
baseline,31/01/2018,PLPE,B,buffer.core,2,5.6,0.42,0,0,0,0,0.1,0.27,0.42
baseline,31/01/2018,PLPE,B,OP.edge,1,5.6,1.39,0,0,0,0,0.37,0.46,1.39
baseline,31/01/2018,PLPE,B,OP.edge,2,5.6,1.52,0,0,0,0,0.03,0.01,1.52
baseline,31/01/2018,PLPE,C,buffer.core,1,5.6,0.03,0,0,0,0,0,0,0.03
baseline,31/01/2018,PLPE,C,buffer.core,2,5.6,3.58,0,0,0,0,0.36,0.27,3.58
baseline,31/01/2018,PLPE,C,OP.edge,1,5.6,0.73,0,0,0,0,0.12,0.03,0.73
baseline,31/01/2018,PLPE,C,OP.edge,2,5.6,0.22,0,0,0,0,0.02,0.02,0.22
baseline,31/01/2018,PLPE,D,buffer.core,1,5.6,0.14,0,0,0,0,0,0,0.14
baseline,31/01/2018,PLPE,D,buffer.core,2,5.6,0.09,0,0,0,0,0,0,0.09
baseline,31/01/2018,PLPE,D,OP.edge,1,5.6,0.48,0,0,0,0,0.09,0.04,0.48
baseline,31/01/2018,PLPE,D,OP.edge,2,5.6,0.46,0,0,0,0,0.03,0.02,0.46
baseline,01/02/2018,PLPE,A,buffer.core,1,20.4,0.11,8.96,0.05,0.81,0.11,0.02,0,0.11
baseline,01/02/2018,PLPE,A,buffer.core,2,20.4,0.29,3.21,0.01,0.19,0.07,0.01,0.01,0.29
baseline,01/02/2018,PLPE,A,OP.edge,1,20.4,7.76,14.9,0.04,0.58,0.16,0.58,0.17,7.76
baseline,01/02/2018,PLPE,A,OP.edge,2,20.4,3.49,7.15,0.14,0.41,0.82,0.44,0.11,3.49
baseline,01/02/2018,PLPE,B,buffer.core,1,20.4,5.48,6.22,0.07,1.24,0.3,0.77,0.49,5.48
baseline,01/02/2018,PLPE,B,buffer.core,2,20.4,0.52,16.72,0.04,2.09,0.3,0.05,0.01,0.52
baseline,01/02/2018,PLPE,B,OP.edge,1,20.4,0.05,8.65,0.02,0.49,0.07,0.01,0,0.05
baseline,01/02/2018,PLPE,B,OP.edge,2,20.4,0.04,10.14,0.02,0.39,0.09,0,0,0.04
baseline,01/02/2018,PLPE,C,buffer.core,1,20.4,5.03,13.09,0.02,0.41,0.09,0.29,0.14,5.03
baseline,01/02/2018,PLPE,C,buffer.core,2,20.4,1.91,6.09,0.02,0.3,0.18,0.48,0.83,1.91
baseline,01/02/2018,PLPE,C,OP.edge,1,20.4,0.48,13.27,0.04,0.55,0.14,0.05,0.02,0.48
baseline,01/02/2018,PLPE,C,OP.edge,2,20.4,17.22,7.96,0.1,0.33,0.14,0.47,0.17,17.22
baseline,01/02/2018,PLPE,D,buffer.core,1,20.4,9.3,15.83,0.12,0.87,0.25,0.42,0.49,9.3
baseline,01/02/2018,PLPE,D,buffer.core,2,20.4,5.08,8.7,0.05,0.48,0.11,0.14,0.36,5.08
baseline,01/02/2018,PLPE,D,OP.edge,1,20.4,38.1,42.08,0.11,2.25,0.3,4.44,2.38,38.1
baseline,01/02/2018,PLPE,D,OP.edge,2,20.4,8.51,14.2,0.11,0.82,0.18,0.32,0.41,8.51
baseline,02/02/2018,PLPE,A,buffer.core,1,30,5.23,120.09,0.28,5.36,0.66,1.01,0.29,5.23
baseline,02/02/2018,PLPE,A,buffer.core,2,30,7.46,175.86,0.4,7.21,0.99,0.44,0.31,7.46
baseline,02/02/2018,PLPE,A,OP.edge,1,30,12.68,150.44,0.29,4.74,1.42,1.3,0.27,12.68
baseline,02/02/2018,PLPE,A,OP.edge,2,30,8.29,177.15,0.98,9.42,8.39,1.41,0.88,8.29
baseline,02/02/2018,PLPE,B,buffer.core,1,30,0.24,18.87,0.24,4.72,1.17,0.05,0.04,0.24
baseline,02/02/2018,PLPE,B,buffer.core,2,30,0.44,100.97,0.69,10.1,2.11,0.04,0.02,0.44
baseline,02/02/2018,PLPE,B,OP.edge,1,30,0.1,122.68,0.33,8.89,1.47,0.05,0.01,0.1
baseline,02/02/2018,PLPE,B,OP.edge,2,30,0.22,113.49,0.27,5.4,1.35,0.02,0.01,0.22
baseline,02/02/2018,PLPE,C,buffer.core,1,30,1.02,79.49,0.22,3.22,2.52,0.14,0.13,1.02
baseline,02/02/2018,PLPE,C,buffer.core,2,30,0.01,125.55,0.24,4.15,1.19,0,0,0.01
baseline,02/02/2018,PLPE,C,OP.edge,1,30,0.19,538.1,1.06,26.09,12.19,0.02,0.02,0.19
baseline,02/02/2018,PLPE,C,OP.edge,2,30,0.2,76.61,0.25,4.1,0.57,0.02,0.02,0.2
baseline,02/02/2018,PLPE,D,buffer.core,1,30,4.62,370.29,1.07,20.45,2.82,1.21,0.61,4.62
baseline,02/02/2018,PLPE,D,buffer.core,2,30,0.04,244.71,0.17,13.98,4.08,0,0,0.04
baseline,02/02/2018,PLPE,D,OP.edge,1,30,4.85,390.63,1.31,23.11,3.02,0.73,0.55,4.85
baseline,02/02/2018,PLPE,D,OP.edge,2,30,1.36,202.12,0.74,11.89,3.23,0.11,0.09,1.36
baseline,03/02/2018,PLPE,A,buffer.core,1,6.4,0.17,0,0,0,0,0.08,0.02,0.17
baseline,03/02/2018,PLPE,A,buffer.core,2,6.4,0.07,0,0,0,0,0.01,0,0.07
baseline,03/02/2018,PLPE,A,OP.edge,1,6.4,3.85,0,0,0,0,0.77,0.06,3.85
baseline,03/02/2018,PLPE,A,OP.edge,2,6.4,1.08,0,0,0,0,0.37,0.1,1.08
baseline,03/02/2018,PLPE,B,buffer.core,1,6.4,0.02,0,0,0,0,0,0,0.02
baseline,03/02/2018,PLPE,B,buffer.core,2,6.4,0,0,0,0,0,0,0,0
baseline,03/02/2018,PLPE,B,OP.edge,1,6.4,0.5,0,0,0,0,0.43,0.03,0.5
baseline,03/02/2018,PLPE,B,OP.edge,2,6.4,0.23,0,0,0,0,0.12,0.01,0.23
baseline,03/02/2018,PLPE,C,buffer.core,1,6.4,0.03,0,0,0,0,0,0,0.03
baseline,03/02/2018,PLPE,C,buffer.core,2,6.4,0.19,0,0,0,0,0.05,0.04,0.19
baseline,03/02/2018,PLPE,C,OP.edge,1,6.4,1.31,0,0,0,0,0.11,0.03,1.31
baseline,03/02/2018,PLPE,C,OP.edge,2,6.4,0.02,0,0,0,0,0,0,0.02
baseline,03/02/2018,PLPE,D,buffer.core,1,6.4,2.13,0,0,0,0,0.46,0.17,2.13
baseline,03/02/2018,PLPE,D,buffer.core,2,6.4,0.03,0,0,0,0,0,0,0.03
baseline,03/02/2018,PLPE,D,OP.edge,1,6.4,2.22,0,0,0,0,0.45,0.13,2.22
baseline,03/02/2018,PLPE,D,OP.edge,2,6.4,0.04,0,0,0,0,0,0,0.04
baseline,04/02/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,B,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,B,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,B,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,B,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,C,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,C,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,C,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,C,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,D,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,D,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,D,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,04/02/2018,PLPE,D,OP.edge,2,0,0,0,0,0,0,0,0,0
baseline,05/02/2018,PLPE,A,buffer.core,1,0,0,0,0,0,0,0,0,0
baseline,05/02/2018,PLPE,A,buffer.core,2,0,0,0,0,0,0,0,0,0
baseline,05/02/2018,PLPE,A,OP.edge,1,0,0,0,0,0,0,0,0,0
baseline,05/02/2018,PLPE,A,OP.edge,2,0,0,0,0,0,0,0,0,0
